26
25.2
25.8
26.4
27
25.8
26.9
26.5
25.6
24.7
24.6
25
24.9
24.8
24.9
24.3
24
24.1
24.1
24.4
24
23.7
24.4
24.5
24.2
23.7
24.6
25.1
25.5
25.4
25.1
25.3
24.7
24.6
24.9
25.3
24.8
24.8
24.6
24.5
24.7
24.5
24.7
24.6
23.4
23.8
23.4
24.8
24
24.3
24
23.5
24.2
25.8
26.8
27.3
25.2
25.6
25.4
25.1
24.7
24.4
24.1
24
25.8
25.5
26
25.5
24.8
24.7
25.9
25.1
26
24.1
25.7
25.6
25.5
25.3
25.5
24.8
24.1
24
25.8
25.5
26
25.5
24.8
24.7
25.9
25.1
26
24.1
25.7
25.6
24.4
24.8
24.6
24.1
23.9
23.5
23.4
23.4
23
23
22.6
22.6
23.2
22.2
23
22.8
22.6
22.8
19.5
20.4
20.6
20.7
19.2
20
20.4
20.4
19.9
20.5
19.4
20.7
19.4
20.3
19.6
21
20.4
20.2
18.6
19.9
18.8
19.7
20
19.9
20
19.7
19.7
20.1
19
19.7
19.7
20.3
18.9
19.6
18.8
19.8
13.8
14.1
13.9
14.1
14.6
14.8
14.6
14.3
13.6
13.6
13.3
13.6
14.2
14.4
14.4
14.1
11.2
11.5
11.3
11.8
11.7
11.5
11.5
11.2
10.1
11.2
10.1
11.1
10.2
11.1
11.5
10
6.2
6.2
6.2
6.2
6.2
6.7
6.7
6.1
5.1
4.8
5.5
4.7
5.7
6
6.2
6
6.7
6.7
6.7
6.3
5.6
5.4
5.8
5.3
6.9
6.6
6.7
6.6
5.3
5.3
5.1
5.6
4.6
5.9
4.6
5.3
5.2
5.7
5.5
6
5.5
6.2
6.6
6.1
5.3
5.5
5
5.6
6.4
6.6
6.5
6.4
6.4
6.4
6.6
6.4
7
6.8
7
6.5
6.5
6.7
6.1
6.6
3.8
5.4
5.8
5.6
6.3
6.2
6.1
6.6
6.4
6.4
6.2
6.2
